Reading,Receive,Value,Unit,Data Quality
7/7/2023 18:38,7/7/2023 18:38,0.88,ft,A
7/7/2023 18:08,7/7/2023 18:09,0.86,ft,A
7/7/2023 17:38,7/7/2023 17:38,0.86,ft,A
7/7/2023 17:08,7/7/2023 17:08,0.86,ft,A
7/7/2023 16:38,7/7/2023 16:39,0.85,ft,A
7/7/2023 16:08,7/7/2023 16:09,0.83,ft,A
7/7/2023 15:38,7/7/2023 15:39,0.81,ft,A
7/7/2023 15:08,7/7/2023 15:08,0.79,ft,A
7/7/2023 14:38,7/7/2023 14:38,0.77,ft,A
7/7/2023 14:08,7/7/2023 14:09,0.77,ft,A
7/7/2023 13:38,7/7/2023 13:38,0.8,ft,A
7/7/2023 13:08,7/7/2023 13:09,0.84,ft,A
7/7/2023 12:38,7/7/2023 12:39,0.87,ft,A
7/7/2023 12:08,7/7/2023 12:09,0.89,ft,A
7/7/2023 11:38,7/7/2023 11:38,0.91,ft,A
7/7/2023 11:08,7/7/2023 11:08,0.92,ft,A
7/7/2023 10:38,7/7/2023 10:38,0.94,ft,A
7/7/2023 10:08,7/7/2023 10:08,0.97,ft,A
7/7/2023 9:38,7/7/2023 9:38,0.96,ft,A
7/7/2023 9:08,7/7/2023 9:09,0.96,ft,A
7/7/2023 8:38,7/7/2023 8:38,0.95,ft,A
7/7/2023 8:08,7/7/2023 8:08,0.95,ft,A
7/7/2023 7:38,7/7/2023 7:39,0.96,ft,A
7/7/2023 7:08,7/7/2023 7:09,0.96,ft,A
7/7/2023 6:38,7/7/2023 6:38,0.96,ft,A
7/7/2023 6:08,7/7/2023 6:09,0.94,ft,A
7/7/2023 5:38,7/7/2023 5:38,0.93,ft,A
7/7/2023 5:08,7/7/2023 5:08,0.92,ft,A
7/7/2023 4:38,7/7/2023 4:38,0.9,ft,A
7/7/2023 4:08,7/7/2023 4:08,0.89,ft,A
7/7/2023 3:38,7/7/2023 3:38,0.9,ft,A
7/7/2023 3:08,7/7/2023 3:09,0.9,ft,A
7/7/2023 2:38,7/7/2023 2:38,0.9,ft,A
7/7/2023 2:08,7/7/2023 2:08,0.91,ft,A
7/7/2023 1:38,7/7/2023 1:39,0.91,ft,A
7/7/2023 1:08,7/7/2023 1:08,0.92,ft,A
7/7/2023 0:38,7/7/2023 0:38,0.93,ft,A
7/7/2023 0:08,7/7/2023 0:09,0.98,ft,A
7/6/2023 23:38,7/6/2023 23:39,1.02,ft,A
7/6/2023 23:08,7/6/2023 23:08,1.03,ft,A
7/6/2023 22:38,7/6/2023 22:39,1.04,ft,A
7/6/2023 22:08,7/6/2023 22:09,1.06,ft,A
7/6/2023 21:38,7/6/2023 21:39,1.06,ft,A
7/6/2023 21:08,7/6/2023 21:08,1.04,ft,A
7/6/2023 20:38,7/6/2023 20:38,1.06,ft,A
7/6/2023 20:08,7/6/2023 20:08,1.07,ft,A
7/6/2023 19:38,7/6/2023 19:38,1.04,ft,A
7/6/2023 19:08,7/6/2023 19:08,1.01,ft,A
7/6/2023 18:38,7/6/2023 18:38,1.04,ft,A
7/6/2023 18:08,7/6/2023 18:08,1.04,ft,A
7/6/2023 17:38,7/6/2023 17:39,1.03,ft,A
7/6/2023 17:08,7/6/2023 17:08,1.02,ft,A
7/6/2023 16:38,7/6/2023 16:39,1,ft,A
7/6/2023 16:08,7/6/2023 16:08,0.98,ft,A
7/6/2023 15:38,7/6/2023 15:39,0.99,ft,A
7/6/2023 15:08,7/6/2023 15:08,0.99,ft,A
7/6/2023 14:38,7/6/2023 14:38,0.98,ft,A
7/6/2023 14:08,7/6/2023 14:08,1,ft,A
7/6/2023 13:38,7/6/2023 13:39,0.98,ft,A
7/6/2023 13:08,7/6/2023 13:08,0.95,ft,A
7/6/2023 12:38,7/6/2023 12:39,0.91,ft,A
7/6/2023 12:08,7/6/2023 12:08,0.87,ft,A
7/6/2023 11:38,7/6/2023 11:39,0.87,ft,A
7/6/2023 11:08,7/6/2023 11:08,0.88,ft,A
7/6/2023 10:38,7/6/2023 10:38,0.9,ft,A
7/6/2023 10:08,7/6/2023 10:08,0.89,ft,A
7/6/2023 9:38,7/6/2023 9:39,0.94,ft,A
7/6/2023 9:08,7/6/2023 9:08,0.94,ft,A
7/6/2023 8:38,7/6/2023 8:38,0.94,ft,A
7/6/2023 8:08,7/6/2023 8:09,0.98,ft,A
7/6/2023 7:38,7/6/2023 7:38,1.01,ft,A
7/6/2023 6:38,7/6/2023 6:39,1.02,ft,A
7/6/2023 6:08,7/6/2023 6:09,1.01,ft,A
7/6/2023 5:38,7/6/2023 5:38,1,ft,A
7/6/2023 5:08,7/6/2023 5:09,1.01,ft,A
7/6/2023 4:38,7/6/2023 4:38,0.99,ft,A
7/6/2023 4:08,7/6/2023 4:08,0.97,ft,A
7/6/2023 3:38,7/6/2023 3:38,0.96,ft,A
7/6/2023 3:08,7/6/2023 3:08,0.97,ft,A
7/6/2023 2:38,7/6/2023 2:38,0.95,ft,A
7/6/2023 2:08,7/6/2023 2:08,0.89,ft,A
7/6/2023 1:38,7/6/2023 1:39,0.93,ft,A
7/6/2023 1:08,7/6/2023 1:09,0.94,ft,A
7/6/2023 0:38,7/6/2023 0:38,0.96,ft,A
7/6/2023 0:08,7/6/2023 0:08,0.91,ft,A
7/5/2023 23:38,7/5/2023 23:38,1,ft,A
7/5/2023 23:08,7/5/2023 23:08,0.91,ft,A
7/5/2023 22:38,7/5/2023 22:39,0.94,ft,A
7/5/2023 22:24,7/5/2023 22:24,0.95,ft,A
7/5/2023 22:08,7/5/2023 22:09,0.85,ft,A
7/5/2023 21:53,7/5/2023 21:54,0.87,ft,A
7/5/2023 21:46,7/5/2023 21:47,0.99,ft,A
7/5/2023 21:38,7/5/2023 21:38,1.1,ft,A
7/5/2023 21:36,7/5/2023 21:36,1.13,ft,A
7/5/2023 21:08,7/5/2023 21:08,1.23,ft,A
7/5/2023 21:05,7/5/2023 21:05,1.22,ft,A
7/5/2023 20:38,7/5/2023 20:38,1.11,ft,A
7/5/2023 20:33,7/5/2023 20:34,1.09,ft,A
7/5/2023 20:08,7/5/2023 20:09,0.99,ft,A
7/5/2023 19:38,7/5/2023 19:39,0.92,ft,A
7/5/2023 19:08,7/5/2023 19:08,0.91,ft,A
7/5/2023 18:38,7/5/2023 18:39,0.94,ft,A
7/5/2023 18:08,7/5/2023 18:08,0.94,ft,A
7/5/2023 17:38,7/5/2023 17:39,0.91,ft,A
7/5/2023 17:08,7/5/2023 17:08,0.89,ft,A
7/5/2023 16:38,7/5/2023 16:39,0.87,ft,A
7/5/2023 16:08,7/5/2023 16:08,0.88,ft,A
7/5/2023 15:38,7/5/2023 15:38,0.85,ft,A
7/5/2023 15:08,7/5/2023 15:08,0.84,ft,A
7/5/2023 14:38,7/5/2023 14:39,0.84,ft,A
7/5/2023 14:08,7/5/2023 14:09,0.83,ft,A
7/5/2023 13:38,7/5/2023 13:38,0.82,ft,A
7/5/2023 13:08,7/5/2023 13:09,0.82,ft,A
7/5/2023 12:38,7/5/2023 12:38,0.83,ft,A
7/5/2023 12:08,7/5/2023 12:08,0.85,ft,A
7/5/2023 11:38,7/5/2023 11:39,0.87,ft,A
7/5/2023 11:08,7/5/2023 11:09,0.91,ft,A
7/5/2023 10:38,7/5/2023 10:38,0.94,ft,A
7/5/2023 10:08,7/5/2023 10:09,0.97,ft,A
7/5/2023 9:38,7/5/2023 9:38,0.97,ft,A
7/5/2023 9:08,7/5/2023 9:08,0.99,ft,A
7/5/2023 8:38,7/5/2023 8:39,1,ft,A
7/5/2023 8:08,7/5/2023 8:08,0.99,ft,A
7/5/2023 7:38,7/5/2023 7:38,0.97,ft,A
7/5/2023 7:08,7/5/2023 7:08,0.96,ft,A
7/5/2023 6:38,7/5/2023 6:39,0.94,ft,A
7/5/2023 6:08,7/5/2023 6:09,0.93,ft,A
7/5/2023 5:38,7/5/2023 5:38,0.91,ft,A
7/5/2023 5:08,7/5/2023 5:08,0.91,ft,A
7/5/2023 4:38,7/5/2023 4:39,0.94,ft,A
7/5/2023 4:08,7/5/2023 4:08,0.96,ft,A
7/5/2023 3:38,7/5/2023 3:38,0.98,ft,A
7/5/2023 3:08,7/5/2023 3:08,0.99,ft,A
7/5/2023 2:38,7/5/2023 2:39,0.96,ft,A
7/5/2023 2:08,7/5/2023 2:09,0.96,ft,A
7/5/2023 1:38,7/5/2023 1:39,0.97,ft,A
7/5/2023 1:08,7/5/2023 1:08,0.93,ft,A
7/5/2023 0:38,7/5/2023 0:38,0.91,ft,A
7/5/2023 0:08,7/5/2023 0:08,0.9,ft,A
7/4/2023 23:38,7/4/2023 23:38,0.83,ft,A
7/4/2023 23:08,7/4/2023 23:08,0.88,ft,A
7/4/2023 22:38,7/4/2023 22:38,0.93,ft,A
7/4/2023 22:08,7/4/2023 22:08,0.93,ft,A
7/4/2023 21:38,7/4/2023 21:38,0.94,ft,A
7/4/2023 21:23,7/4/2023 21:24,1.03,ft,A
7/4/2023 21:08,7/4/2023 21:08,1.14,ft,A
7/4/2023 20:38,7/4/2023 20:39,1.08,ft,A
7/4/2023 20:08,7/4/2023 20:09,0.98,ft,A
7/4/2023 19:38,7/4/2023 19:39,1.04,ft,A
7/4/2023 19:08,7/4/2023 19:08,1.12,ft,A
7/4/2023 18:38,7/4/2023 18:38,1.1,ft,A
7/4/2023 18:08,7/4/2023 18:08,1.1,ft,A
7/4/2023 17:38,7/4/2023 17:38,1.09,ft,A
7/4/2023 17:08,7/4/2023 17:08,1.07,ft,A
7/4/2023 16:38,7/4/2023 16:38,1.07,ft,A
7/4/2023 16:08,7/4/2023 16:08,1.05,ft,A
7/4/2023 15:38,7/4/2023 15:39,1.04,ft,A
7/4/2023 15:08,7/4/2023 15:08,1.01,ft,A
7/4/2023 14:38,7/4/2023 14:38,1,ft,A
7/4/2023 14:08,7/4/2023 14:09,0.98,ft,A
7/4/2023 13:38,7/4/2023 13:38,0.97,ft,A
7/4/2023 13:08,7/4/2023 13:09,0.95,ft,A
7/4/2023 12:38,7/4/2023 12:38,0.93,ft,A
7/4/2023 12:08,7/4/2023 12:08,0.93,ft,A
7/4/2023 11:38,7/4/2023 11:38,0.92,ft,A
7/4/2023 11:08,7/4/2023 11:08,0.92,ft,A
7/4/2023 10:38,7/4/2023 10:38,0.93,ft,A
7/4/2023 10:08,7/4/2023 10:08,0.92,ft,A
7/4/2023 9:38,7/4/2023 9:38,0.89,ft,A
7/4/2023 9:08,7/4/2023 9:09,0.86,ft,A
7/4/2023 8:38,7/4/2023 8:38,0.89,ft,A
7/4/2023 8:08,7/4/2023 8:08,0.9,ft,A
7/4/2023 7:38,7/4/2023 7:39,0.88,ft,A
7/4/2023 7:08,7/4/2023 7:08,0.84,ft,A
7/4/2023 6:38,7/4/2023 6:39,0.85,ft,A
7/4/2023 6:08,7/4/2023 6:09,0.84,ft,A
7/4/2023 5:38,7/4/2023 5:38,0.82,ft,A
7/4/2023 5:08,7/4/2023 5:08,0.84,ft,A
7/4/2023 4:38,7/4/2023 4:39,0.87,ft,A
7/4/2023 4:08,7/4/2023 4:08,0.85,ft,A
7/4/2023 3:38,7/4/2023 3:38,0.86,ft,A
7/4/2023 3:08,7/4/2023 3:09,0.86,ft,A
7/4/2023 2:38,7/4/2023 2:39,0.91,ft,A
7/4/2023 2:08,7/4/2023 2:08,0.89,ft,A
7/4/2023 1:38,7/4/2023 1:38,0.89,ft,A
7/4/2023 1:08,7/4/2023 1:09,0.95,ft,A
7/4/2023 0:38,7/4/2023 0:38,1.01,ft,A
7/4/2023 0:08,7/4/2023 0:08,1.02,ft,A
7/3/2023 23:38,7/3/2023 23:39,1.03,ft,A
7/3/2023 23:08,7/3/2023 23:08,1,ft,A
7/3/2023 22:38,7/3/2023 22:39,1.05,ft,A
7/3/2023 22:08,7/3/2023 22:08,0.97,ft,A
7/3/2023 21:38,7/3/2023 21:38,0.88,ft,A
7/3/2023 21:08,7/3/2023 21:09,0.86,ft,A
7/3/2023 20:52,7/3/2023 20:53,0.78,ft,A
7/3/2023 20:38,7/3/2023 20:38,0.67,ft,A
7/3/2023 20:22,7/3/2023 20:22,0.68,ft,A
7/3/2023 20:08,7/3/2023 20:09,0.57,ft,A
7/3/2023 20:01,7/3/2023 20:01,0.57,ft,A
7/3/2023 19:55,7/3/2023 19:55,0.67,ft,A
7/3/2023 19:47,7/3/2023 19:47,0.79,ft,A
7/3/2023 19:38,7/3/2023 19:38,0.89,ft,A
7/3/2023 19:33,7/3/2023 19:33,1,ft,A
7/3/2023 19:08,7/3/2023 19:08,1.11,ft,A
7/3/2023 18:38,7/3/2023 18:38,1.17,ft,A
7/3/2023 18:31,7/3/2023 18:31,1.23,ft,A
7/3/2023 18:08,7/3/2023 18:08,1.33,ft,A
7/3/2023 17:59,7/3/2023 17:59,1.28,ft,A
7/3/2023 17:38,7/3/2023 17:38,1.18,ft,A
7/3/2023 17:35,7/3/2023 17:35,1.14,ft,A
7/3/2023 17:21,7/3/2023 17:21,1.04,ft,A
7/3/2023 17:08,7/3/2023 17:08,0.93,ft,A
7/3/2023 16:38,7/3/2023 16:38,0.85,ft,A
7/3/2023 16:08,7/3/2023 16:08,0.87,ft,A
7/3/2023 15:38,7/3/2023 15:38,0.86,ft,A
7/3/2023 15:08,7/3/2023 15:08,0.88,ft,A
7/3/2023 14:38,7/3/2023 14:39,0.88,ft,A
7/3/2023 14:08,7/3/2023 14:08,0.89,ft,A
7/3/2023 13:38,7/3/2023 13:39,0.89,ft,A
7/3/2023 13:08,7/3/2023 13:09,0.89,ft,A
7/3/2023 12:38,7/3/2023 12:39,0.88,ft,A
7/3/2023 12:08,7/3/2023 12:09,0.88,ft,A
7/3/2023 11:38,7/3/2023 11:39,0.85,ft,A
7/3/2023 11:08,7/3/2023 11:09,0.86,ft,A
7/3/2023 10:38,7/3/2023 10:38,0.85,ft,A
7/3/2023 10:08,7/3/2023 10:09,0.88,ft,A
7/3/2023 9:38,7/3/2023 9:38,0.91,ft,A
7/3/2023 9:08,7/3/2023 9:08,0.94,ft,A
7/3/2023 8:38,7/3/2023 8:38,0.94,ft,A
7/3/2023 8:08,7/3/2023 8:09,0.92,ft,A
7/3/2023 7:38,7/3/2023 7:38,0.94,ft,A
7/3/2023 7:08,7/3/2023 7:08,0.92,ft,A
7/3/2023 6:38,7/3/2023 6:38,0.94,ft,A
7/3/2023 6:08,7/3/2023 6:09,0.95,ft,A
7/3/2023 5:38,7/3/2023 5:39,0.93,ft,A
7/3/2023 5:08,7/3/2023 5:08,0.92,ft,A
7/3/2023 4:38,7/3/2023 4:38,0.92,ft,A
7/3/2023 4:08,7/3/2023 4:08,0.93,ft,A
7/3/2023 3:38,7/3/2023 3:39,0.93,ft,A
7/3/2023 3:08,7/3/2023 3:09,0.92,ft,A
7/3/2023 2:38,7/3/2023 2:39,0.9,ft,A
7/3/2023 2:08,7/3/2023 2:09,0.91,ft,A
7/3/2023 1:38,7/3/2023 1:39,0.91,ft,A
7/3/2023 1:08,7/3/2023 1:08,0.91,ft,A
7/3/2023 0:38,7/3/2023 0:38,0.91,ft,A
7/3/2023 0:08,7/3/2023 0:08,0.91,ft,A
7/2/2023 23:38,7/2/2023 23:38,0.91,ft,A
7/2/2023 23:08,7/2/2023 23:08,0.86,ft,A
7/2/2023 22:38,7/2/2023 22:39,0.88,ft,A
7/2/2023 22:08,7/2/2023 22:08,0.82,ft,A
7/2/2023 21:38,7/2/2023 21:39,0.77,ft,A
7/2/2023 21:08,7/2/2023 21:08,0.79,ft,A
7/2/2023 20:38,7/2/2023 20:39,0.81,ft,A
7/2/2023 20:08,7/2/2023 20:08,0.83,ft,A
7/2/2023 19:38,7/2/2023 19:39,0.82,ft,A
7/2/2023 19:08,7/2/2023 19:08,0.84,ft,A
7/2/2023 18:38,7/2/2023 18:38,0.82,ft,A
7/2/2023 18:08,7/2/2023 18:08,0.81,ft,A
7/2/2023 17:38,7/2/2023 17:39,0.82,ft,A
7/2/2023 17:08,7/2/2023 17:09,0.8,ft,A
7/2/2023 16:38,7/2/2023 16:38,0.79,ft,A
7/2/2023 16:08,7/2/2023 16:08,0.8,ft,A
7/2/2023 15:38,7/2/2023 15:38,0.81,ft,A
7/2/2023 15:08,7/2/2023 15:08,0.79,ft,A
7/2/2023 14:38,7/2/2023 14:39,0.8,ft,A
7/2/2023 14:08,7/2/2023 14:09,0.8,ft,A
7/2/2023 13:38,7/2/2023 13:39,0.78,ft,A
7/2/2023 13:08,7/2/2023 13:08,0.78,ft,A
7/2/2023 12:38,7/2/2023 12:38,0.79,ft,A
7/2/2023 12:08,7/2/2023 12:08,0.76,ft,A
7/2/2023 11:38,7/2/2023 11:38,0.75,ft,A
7/2/2023 11:08,7/2/2023 11:08,0.72,ft,A
7/2/2023 10:38,7/2/2023 10:38,0.74,ft,A
7/2/2023 10:08,7/2/2023 10:08,0.78,ft,A
7/2/2023 9:38,7/2/2023 9:39,0.78,ft,A
7/2/2023 9:08,7/2/2023 9:09,0.8,ft,A
7/2/2023 8:38,7/2/2023 8:38,0.81,ft,A
7/2/2023 8:08,7/2/2023 8:08,0.85,ft,A
7/2/2023 7:38,7/2/2023 7:39,0.85,ft,A
7/2/2023 7:08,7/2/2023 7:09,0.84,ft,A
7/2/2023 6:38,7/2/2023 6:39,0.85,ft,A
7/2/2023 6:08,7/2/2023 6:09,0.88,ft,A
7/2/2023 5:38,7/2/2023 5:39,0.85,ft,A
7/2/2023 5:08,7/2/2023 5:09,0.84,ft,A
7/2/2023 4:38,7/2/2023 4:39,0.81,ft,A
7/2/2023 4:08,7/2/2023 4:08,0.78,ft,A
7/2/2023 3:38,7/2/2023 3:38,0.81,ft,A
7/2/2023 3:08,7/2/2023 3:09,0.83,ft,A
7/2/2023 2:38,7/2/2023 2:38,0.85,ft,A
7/2/2023 2:08,7/2/2023 2:09,0.83,ft,A
7/2/2023 1:38,7/2/2023 1:38,0.78,ft,A
7/2/2023 1:08,7/2/2023 1:08,0.78,ft,A
7/2/2023 0:38,7/2/2023 0:39,0.76,ft,A
7/2/2023 0:08,7/2/2023 0:08,0.7,ft,A
7/1/2023 23:38,7/1/2023 23:38,0.62,ft,A
7/1/2023 23:08,7/1/2023 23:08,0.63,ft,A
7/1/2023 22:38,7/1/2023 22:38,0.64,ft,A
7/1/2023 22:08,7/1/2023 22:09,0.64,ft,A
7/1/2023 21:38,7/1/2023 21:39,0.59,ft,A
7/1/2023 21:08,7/1/2023 21:08,0.58,ft,A
7/1/2023 20:38,7/1/2023 20:38,0.63,ft,A
7/1/2023 20:08,7/1/2023 20:08,0.68,ft,A
7/1/2023 19:38,7/1/2023 19:38,0.69,ft,A
7/1/2023 19:08,7/1/2023 19:09,0.67,ft,A
7/1/2023 18:38,7/1/2023 18:38,0.7,ft,A
7/1/2023 18:08,7/1/2023 18:09,0.73,ft,A
7/1/2023 17:38,7/1/2023 17:38,0.74,ft,A
7/1/2023 17:08,7/1/2023 17:09,0.73,ft,A
7/1/2023 16:38,7/1/2023 16:39,0.75,ft,A
7/1/2023 16:08,7/1/2023 16:08,0.75,ft,A
7/1/2023 15:38,7/1/2023 15:38,0.74,ft,A
7/1/2023 15:08,7/1/2023 15:09,0.75,ft,A
7/1/2023 14:38,7/1/2023 14:38,0.77,ft,A
7/1/2023 14:08,7/1/2023 14:09,0.76,ft,A
7/1/2023 13:38,7/1/2023 13:38,0.77,ft,A
7/1/2023 13:08,7/1/2023 13:09,0.78,ft,A
7/1/2023 12:38,7/1/2023 12:38,0.77,ft,A
7/1/2023 12:08,7/1/2023 12:08,0.77,ft,A
7/1/2023 11:38,7/1/2023 11:39,0.76,ft,A
7/1/2023 11:08,7/1/2023 11:08,0.75,ft,A
7/1/2023 10:38,7/1/2023 10:39,0.75,ft,A
7/1/2023 10:08,7/1/2023 10:09,0.74,ft,A
7/1/2023 9:38,7/1/2023 9:38,0.72,ft,A
7/1/2023 9:08,7/1/2023 9:08,0.74,ft,A
7/1/2023 8:38,7/1/2023 8:39,0.73,ft,A
7/1/2023 8:08,7/1/2023 8:09,0.74,ft,A
7/1/2023 7:38,7/1/2023 7:39,0.73,ft,A
7/1/2023 7:08,7/1/2023 7:08,0.74,ft,A
7/1/2023 6:38,7/1/2023 6:39,0.74,ft,A
7/1/2023 6:08,7/1/2023 6:08,0.75,ft,A
7/1/2023 5:38,7/1/2023 5:38,0.76,ft,A
7/1/2023 5:08,7/1/2023 5:08,0.77,ft,A
7/1/2023 4:38,7/1/2023 4:38,0.76,ft,A
7/1/2023 4:08,7/1/2023 4:08,0.75,ft,A
7/1/2023 3:38,7/1/2023 3:38,0.75,ft,A
7/1/2023 3:08,7/1/2023 3:08,0.77,ft,A
7/1/2023 2:38,7/1/2023 2:39,0.78,ft,A
7/1/2023 2:08,7/1/2023 2:09,0.79,ft,A
7/1/2023 1:38,7/1/2023 1:38,0.77,ft,A
7/1/2023 1:08,7/1/2023 1:09,0.76,ft,A
7/1/2023 0:38,7/1/2023 0:39,0.73,ft,A
7/1/2023 0:08,7/1/2023 0:09,0.71,ft,A
6/30/2023 23:38,6/30/2023 23:38,0.68,ft,A
6/30/2023 23:08,6/30/2023 23:08,0.73,ft,A
6/30/2023 22:38,6/30/2023 22:38,0.76,ft,A
6/30/2023 22:08,6/30/2023 22:09,0.73,ft,A
6/30/2023 21:38,6/30/2023 21:39,0.7,ft,A
6/30/2023 21:08,6/30/2023 21:08,0.76,ft,A
6/30/2023 20:38,6/30/2023 20:39,0.75,ft,A
6/30/2023 20:08,6/30/2023 20:08,0.69,ft,A
6/30/2023 19:38,6/30/2023 19:39,0.69,ft,A
6/30/2023 19:08,6/30/2023 19:08,0.73,ft,A
6/30/2023 18:38,6/30/2023 18:38,0.8,ft,A
6/30/2023 18:08,6/30/2023 18:08,0.84,ft,A
6/30/2023 17:38,6/30/2023 17:38,0.82,ft,A
6/30/2023 17:08,6/30/2023 17:09,0.8,ft,A
6/30/2023 16:38,6/30/2023 16:38,0.83,ft,A
6/30/2023 16:08,6/30/2023 16:09,0.82,ft,A
6/30/2023 15:38,6/30/2023 15:38,0.8,ft,A
6/30/2023 15:08,6/30/2023 15:08,0.79,ft,A
6/30/2023 14:38,6/30/2023 14:38,0.8,ft,A
6/30/2023 14:08,6/30/2023 14:09,0.8,ft,A
6/30/2023 13:38,6/30/2023 13:38,0.79,ft,A
6/30/2023 13:08,6/30/2023 13:08,0.78,ft,A
6/30/2023 12:38,6/30/2023 12:39,0.78,ft,A
6/30/2023 12:08,6/30/2023 12:08,0.78,ft,A
6/30/2023 11:38,6/30/2023 11:39,0.77,ft,A
6/30/2023 11:08,6/30/2023 11:09,0.75,ft,A
6/30/2023 10:38,6/30/2023 10:39,0.76,ft,A
6/30/2023 10:08,6/30/2023 10:09,0.75,ft,A
6/30/2023 9:38,6/30/2023 9:38,0.76,ft,A
6/30/2023 9:08,6/30/2023 9:09,0.74,ft,A
6/30/2023 8:38,6/30/2023 8:38,0.73,ft,A
6/30/2023 8:08,6/30/2023 8:08,0.73,ft,A
6/30/2023 7:38,6/30/2023 7:38,0.71,ft,A
6/30/2023 7:08,6/30/2023 7:09,0.68,ft,A
6/30/2023 6:38,6/30/2023 6:38,0.68,ft,A
6/30/2023 6:08,6/30/2023 6:08,0.71,ft,A
6/30/2023 5:38,6/30/2023 5:39,0.69,ft,A
6/30/2023 5:08,6/30/2023 5:08,0.7,ft,A
6/30/2023 4:38,6/30/2023 4:38,0.73,ft,A
6/30/2023 4:08,6/30/2023 4:08,0.77,ft,A
6/30/2023 3:38,6/30/2023 3:39,0.77,ft,A
6/30/2023 3:08,6/30/2023 3:08,0.75,ft,A
6/30/2023 2:38,6/30/2023 2:38,0.73,ft,A
6/30/2023 2:08,6/30/2023 2:08,0.73,ft,A
6/30/2023 1:38,6/30/2023 1:39,0.74,ft,A
6/30/2023 1:08,6/30/2023 1:09,0.74,ft,A
6/30/2023 0:38,6/30/2023 0:38,0.71,ft,A
6/30/2023 0:08,6/30/2023 0:08,0.68,ft,A
6/29/2023 23:38,6/29/2023 23:38,0.68,ft,A
6/29/2023 23:08,6/29/2023 23:08,0.65,ft,A
6/29/2023 22:38,6/29/2023 22:39,0.66,ft,A
6/29/2023 22:08,6/29/2023 22:08,0.68,ft,A
6/29/2023 21:38,6/29/2023 21:39,0.68,ft,A
6/29/2023 21:08,6/29/2023 21:09,0.69,ft,A
6/29/2023 20:38,6/29/2023 20:39,0.69,ft,A
6/29/2023 20:08,6/29/2023 20:08,0.72,ft,A
6/29/2023 19:38,6/29/2023 19:38,0.68,ft,A
6/29/2023 19:08,6/29/2023 19:09,0.71,ft,A
6/29/2023 18:38,6/29/2023 18:38,0.72,ft,A
6/29/2023 18:08,6/29/2023 18:08,0.72,ft,A
6/29/2023 17:38,6/29/2023 17:38,0.75,ft,A
6/29/2023 17:08,6/29/2023 17:08,0.77,ft,A
6/29/2023 16:38,6/29/2023 16:39,0.79,ft,A
6/29/2023 16:08,6/29/2023 16:08,0.8,ft,A
6/29/2023 15:38,6/29/2023 15:38,0.84,ft,A
6/29/2023 15:08,6/29/2023 15:08,0.84,ft,A
6/29/2023 14:38,6/29/2023 14:38,0.85,ft,A
6/29/2023 14:08,6/29/2023 14:08,0.86,ft,A
6/29/2023 13:38,6/29/2023 13:38,0.86,ft,A
6/29/2023 13:08,6/29/2023 13:09,0.87,ft,A
6/29/2023 12:38,6/29/2023 12:38,0.87,ft,A
6/29/2023 12:08,6/29/2023 12:08,0.89,ft,A
6/29/2023 11:38,6/29/2023 11:38,0.91,ft,A
6/29/2023 11:08,6/29/2023 11:08,0.9,ft,A
6/29/2023 10:38,6/29/2023 10:38,0.9,ft,A
6/29/2023 10:08,6/29/2023 10:09,0.9,ft,A
6/29/2023 9:38,6/29/2023 9:39,0.92,ft,A
6/29/2023 9:08,6/29/2023 9:08,0.92,ft,A
6/29/2023 8:38,6/29/2023 8:38,0.89,ft,A
6/29/2023 8:08,6/29/2023 8:08,0.91,ft,A
6/29/2023 7:38,6/29/2023 7:38,0.93,ft,A
6/29/2023 7:08,6/29/2023 7:08,0.94,ft,A
6/29/2023 6:38,6/29/2023 6:38,0.93,ft,A
6/29/2023 6:08,6/29/2023 6:08,0.9,ft,A
6/29/2023 5:38,6/29/2023 5:38,0.91,ft,A
6/29/2023 5:08,6/29/2023 5:08,0.93,ft,A
6/29/2023 4:38,6/29/2023 4:38,0.94,ft,A
6/29/2023 4:08,6/29/2023 4:08,0.93,ft,A
6/29/2023 3:38,6/29/2023 3:38,0.95,ft,A
6/29/2023 3:08,6/29/2023 3:09,0.97,ft,A
6/29/2023 2:38,6/29/2023 2:39,0.97,ft,A
6/29/2023 2:08,6/29/2023 2:09,0.95,ft,A
6/29/2023 1:38,6/29/2023 1:38,0.96,ft,A
6/29/2023 1:08,6/29/2023 1:08,0.98,ft,A
6/29/2023 0:38,6/29/2023 0:38,0.99,ft,A
6/29/2023 0:08,6/29/2023 0:08,0.99,ft,A
6/28/2023 23:38,6/28/2023 23:39,0.97,ft,A
6/28/2023 23:08,6/28/2023 23:09,1,ft,A
6/28/2023 22:38,6/28/2023 22:39,1,ft,A
6/28/2023 22:08,6/28/2023 22:09,1.01,ft,A
6/28/2023 21:38,6/28/2023 21:39,1.06,ft,A
6/28/2023 21:08,6/28/2023 21:08,1.08,ft,A
6/28/2023 20:38,6/28/2023 20:38,1.02,ft,A
6/28/2023 20:08,6/28/2023 20:09,0.99,ft,A
6/28/2023 19:38,6/28/2023 19:38,1,ft,A
6/28/2023 19:08,6/28/2023 19:08,1.01,ft,A
6/28/2023 18:38,6/28/2023 18:38,1.01,ft,A
6/28/2023 18:08,6/28/2023 18:09,0.99,ft,A
6/28/2023 17:38,6/28/2023 17:38,0.99,ft,A
